fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubos;furtos;sequestro_relampago;estelionato;trafico_drogas
3305000;São João da Barra;2019;12;Interior;4;0;0;0;0;3;46;0;2;3
3305109;São João de Meriti;2019;12;Baixada Fluminense;10;0;0;3;11;756;146;0;66;16
3305133;São José de Ubá;2019;12;Interior;1;0;0;0;0;0;0;0;0;1
3305158;São José do Vale do Rio Preto;2019;12;Interior;0;0;0;0;4;1;9;0;2;0
3305208;São Pedro da Aldeia;2019;12;Interior;8;0;0;1;9;29;46;0;15;10
3305307;São Sebastião do Alto;2019;12;Interior;0;0;0;0;0;1;2;0;1;1
3305406;Sapucaia;2019;12;Interior;1;0;0;0;0;2;7;0;2;0
3305505;Saquarema;2019;12;Interior;3;0;0;0;7;16;79;0;8;3
3305554;Seropédica;2019;12;Baixada Fluminense;0;0;0;0;4;52;40;0;10;3
3305604;Silva Jardim;2019;12;Interior;0;0;0;0;1;0;8;0;3;0
3305703;Sumidouro;2019;12;Interior;0;0;0;0;0;0;3;0;1;0
3305752;Tanguá;2019;12;Interior;1;0;0;0;0;5;10;0;0;3
3305802;Teresópolis;2019;12;Interior;0;0;0;0;11;6;82;0;38;17
3305901;Trajano de Moraes;2019;12;Interior;0;0;0;0;0;0;0;0;0;0
3306008;Três Rios;2019;12;Interior;2;0;0;0;2;5;34;0;8;16
3306107;Valença;2019;12;Interior;0;0;0;0;1;1;22;0;9;7
3306156;Varre-Sai;2019;12;Interior;0;0;0;0;0;0;3;0;0;0
3306206;Vassouras;2019;12;Interior;0;0;0;0;3;0;12;0;6;5
3306305;Volta Redonda;2019;12;Interior;9;1;0;0;5;40;152;0;48;35
3300100;Angra dos Reis;2020;1;Interior;12;0;0;7;4;39;42;0;14;21
3300159;Aperibé;2020;1;Interior;1;0;0;0;0;2;9;0;3;0
3300209;Araruama;2020;1;Interior;4;0;0;0;3;38;154;0;27;17
3300225;Areal;2020;1;Interior;0;0;0;0;0;0;2;0;1;0
3300233;Armação dos Búzios;2020;1;Interior;3;0;0;0;2;28;105;0;14;8
3300258;Arraial do Cabo;2020;1;Interior;2;0;0;1;0;18;45;0;13;9
3300308;Barra do Piraí;2020;1;Interior;2;0;0;0;2;7;27;0;10;13
3300407;Barra Mansa;2020;1;Interior;1;0;0;1;5;39;42;0;10;22
3300456;Belford Roxo;2020;1;Baixada Fluminense;21;0;0;18;9;706;119;0;41;16
3300506;Bom Jardim;2020;1;Interior;1;0;0;0;1;1;3;0;5;4
3300605;Bom Jesus do Itabapoana;2020;1;Interior;0;0;0;0;3;0;13;0;4;5
3300704;Cabo Frio;2020;1;Interior;15;0;0;4;12;93;286;0;43;33
3300803;Cachoeiras de Macacu;2020;1;Interior;2;0;0;0;0;11;25;0;5;0
3300902;Cambuci;2020;1;Interior;0;0;0;0;0;0;6;0;2;0
3300936;Carapebus;2020;1;Interior;2;0;0;0;0;3;2;0;0;1
3300951;Comendador Levy Gasparian;2020;1;Interior;0;0;0;0;1;0;1;0;0;0
3301009;Campos dos Goytacazes;2020;1;Interior;15;0;0;0;9;102;275;0;80;29
3301108;Cantagalo;2020;1;Interior;0;0;0;0;1;0;4;0;1;5
3301157;Cardoso Moreira;2020;1;Interior;0;0;0;0;0;0;6;0;0;0
3301207;Carmo;2020;1;Interior;0;0;0;0;0;0;8;0;1;0
3301306;Casimiro de Abreu;2020;1;Interior;0;0;0;1;2;6;18;0;7;2
3301405;Conceição de Macabu;2020;1;Interior;4;0;0;0;1;1;6;0;3;1
3301504;Cordeiro;2020;1;Interior;0;0;0;0;1;0;7;0;1;3
3301603;Duas Barras;2020;1;Interior;0;0;0;0;2;0;6;0;2;0
3301702;Duque de Caxias;2020;1;Baixada Fluminense;23;0;0;11;20;1437;608;0;184;22
3301801;Engenheiro Paulo de Frontin;2020;1;Interior;0;0;0;0;0;0;3;0;1;0
3301850;Guapimirim;2020;1;Baixada Fluminense;2;0;0;0;0;20;32;0;4;3
3301876;Iguaba Grande;2020;1;Interior;0;0;0;0;4;12;26;0;7;0
3301900;Itaboraí;2020;1;Interior;2;0;0;0;3;175;95;0;35;14
3302007;Itaguaí;2020;1;Baixada Fluminense;1;0;0;3;11;70;68;0;22;11
3302056;Italva;2020;1;Interior;0;0;0;0;0;0;16;0;3;2
3302106;Itaocara;2020;1;Interior;0;0;0;0;0;1;14;0;5;4
3302205;Itaperuna;2020;1;Interior;2;0;0;0;0;4;44;0;13;15
3302254;Itatiaia;2020;1;Interior;3;0;0;0;1;0;15;0;5;2
3302270;Japeri;2020;1;Baixada Fluminense;1;0;0;3;1;48;32;0;1;8
3302304;Laje do Muriaé;2020;1;Interior;2;0;0;0;0;0;2;0;1;0
3302403;Macaé;2020;1;Interior;14;0;0;0;12;105;129;0;69;22
3302452;Macuco;2020;1;Interior;0;0;0;0;0;1;2;0;1;2
3302502;Magé;2020;1;Baixada Fluminense;4;0;0;1;8;110;101;0;20;13
3302601;Mangaratiba;2020;1;Interior;1;1;0;0;1;10;54;0;11;2
3302700;Maricá;2020;1;Grande Niterói;2;0;0;0;5;75;138;0;25;8
3302809;Mendes;2020;1;Interior;0;0;0;0;0;0;8;0;6;1
3302858;Mesquita;2020;1;Baixada Fluminense;3;0;0;3;2;273;56;0;18;9
3302908;Miguel Pereira;2020;1;Interior;0;0;0;0;2;0;15;0;6;2
3303005;Miracema;2020;1;Interior;2;0;0;0;0;0;15;0;2;5
3303104;Natividade;2020;1;Interior;0;0;0;0;0;0;5;0;2;1
3303203;Nilópolis;2020;1;Baixada Fluminense;1;0;0;2;2;278;155;0;55;2
3303302;Niterói;2020;1;Grande Niterói;8;0;0;4;13;369;541;1;193;23
3303401;Nova Friburgo;2020;1;Interior;1;0;0;1;7;18;55;0;34;30
3303500;Nova Iguaçu;2020;1;Baixada Fluminense;24;0;0;4;24;906;337;1;118;6
3303609;Paracambi;2020;1;Baixada Fluminense;0;0;0;1;0;9;21;0;13;3
3303708;Paraíba do Sul;2020;1;Interior;0;0;0;0;2;1;15;0;2;7
3303807;Paraty;2020;1;Interior;3;0;0;0;2;3;30;0;7;7
3303856;Paty do Alferes;2020;1;Interior;0;0;0;0;1;0;6;0;3;1
3303906;Petrópolis;2020;1;Interior;1;0;0;0;8;18;152;0;63;59
3303955;Pinheiral;2020;1;Interior;2;0;0;0;2;6;9;0;1;1
3304003;Piraí;2020;1;Interior;0;0;0;0;1;4;20;0;2;6
3304102;Porciúncula;2020;1;Interior;0;0;0;0;0;0;6;0;1;3
3304110;Porto Real;2020;1;Interior;0;0;0;0;2;3;8;0;1;2
3304128;Quatis;2020;1;Interior;0;0;0;0;0;1;2;0;2;3
3304144;Queimados;2020;1;Baixada Fluminense;2;0;0;6;3;89;56;0;20;4
3304151;Quissamã;2020;1;Interior;2;0;0;0;2;5;9;0;4;1
3304201;Resende;2020;1;Interior;7;0;0;0;4;18;72;0;26;7
3304300;Rio Bonito;2020;1;Interior;0;0;0;0;1;13;41;0;7;5
3304409;Rio Claro;2020;1;Interior;0;0;0;0;0;0;5;0;1;1
3304508;Rio das Flores;2020;1;Interior;0;0;0;0;0;0;1;0;0;0
3304524;Rio das Ostras;2020;1;Interior;7;0;0;0;9;85;170;0;45;17
3304557;Rio de Janeiro;2020;1;Capital;79;2;6;59;126;8410;8675;6;2213;145
3304607;Santa Maria Madalena;2020;1;Interior;0;0;0;0;0;0;8;0;0;0
3304706;Santo Antônio de Pádua;2020;1;Interior;0;0;0;0;1;3;14;0;1;6
3304755;São Francisco de Itabapoana;2020;1;Interior;4;0;0;0;2;6;26;0;0;4
3304805;São Fidélis;2020;1;Interior;0;0;0;0;2;4;13;0;8;1
3304904;São Gonçalo;2020;1;Grande Niterói;40;1;2;17;19;1155;654;1;120;42
3305000;São João da Barra;2020;1;Interior;3;0;0;0;0;20;81;0;3;3
3305109;São João de Meriti;2020;1;Baixada Fluminense;8;0;0;6;7;816;123;0;93;21
3305133;São José de Ubá;2020;1;Interior;0;0;0;0;1;0;1;0;0;1
3305158;São José do Vale do Rio Preto;2020;1;Interior;0;0;0;0;0;0;6;0;6;3
3305208;São Pedro da Aldeia;2020;1;Interior;2;0;0;1;4;19;49;0;18;7
3305307;São Sebastião do Alto;2020;1;Interior;0;0;0;0;0;0;0;0;1;2
3305406;Sapucaia;2020;1;Interior;0;0;0;0;2;0;12;0;1;2
3305505;Saquarema;2020;1;Interior;2;0;0;1;2;35;190;0;15;4
3305554;Seropédica;2020;1;Baixada Fluminense;2;0;0;0;4;52;37;0;8;2
3305604;Silva Jardim;2020;1;Interior;1;0;0;0;1;1;8;0;1;1
3305703;Sumidouro;2020;1;Interior;0;0;0;0;0;0;2;0;1;1
3305752;Tanguá;2020;1;Interior;1;0;0;0;2;6;18;0;1;3
3305802;Teresópolis;2020;1;Interior;0;0;0;0;9;5;99;0;54;28
3305901;Trajano de Moraes;2020;1;Interior;0;0;0;0;0;1;2;0;1;0
3306008;Três Rios;2020;1;Interior;1;0;0;0;1;1;33;0;7;27
3306107;Valença;2020;1;Interior;1;0;0;0;0;3;31;0;2;2
3306156;Varre-Sai;2020;1;Interior;0;0;0;0;0;0;3;0;2;0
3306206;Vassouras;2020;1;Interior;0;0;0;0;1;1;6;0;3;1
3306305;Volta Redonda;2020;1;Interior;9;0;0;1;3;67;158;0;65;48
3300100;Angra dos Reis;2020;2;Interior;5;0;0;3;4;20;52;0;15;34
3300159;Aperibé;2020;2;Interior;0;0;0;0;0;0;8;0;0;2
3300209;Araruama;2020;2;Interior;4;0;0;2;5;42;131;0;44;15
3300225;Areal;2020;2;Interior;0;0;0;0;2;1;5;0;0;1
3300233;Armação dos Búzios;2020;2;Interior;2;0;0;1;1;14;70;0;10;7
3300258;Arraial do Cabo;2020;2;Interior;1;0;0;0;0;7;37;0;9;6
3300308;Barra do Piraí;2020;2;Interior;2;0;0;0;1;5;38;0;9;19
3300407;Barra Mansa;2020;2;Interior;3;0;0;0;0;22;59;0;13;23
3300456;Belford Roxo;2020;2;Baixada Fluminense;16;0;0;9;17;627;87;0;42;16
3300506;Bom Jardim;2020;2;Interior;0;0;0;0;0;0;2;0;3;4
3300605;Bom Jesus do Itabapoana;2020;2;Interior;0;0;0;0;2;3;15;0;4;9
3300704;Cabo Frio;2020;2;Interior;12;0;0;6;6;75;216;0;26;27
3300803;Cachoeiras de Macacu;2020;2;Interior;2;0;0;0;2;15;22;0;7;1
3300902;Cambuci;2020;2;Interior;0;0;0;0;1;1;6;0;0;1
3300936;Carapebus;2020;2;Interior;0;0;0;0;0;0;0;0;1;0
3300951;Comendador Levy Gasparian;2020;2;Interior;0;0;0;0;0;0;3;0;0;0
3301009;Campos dos Goytacazes;2020;2;Interior;12;0;0;0;6;103;266;0;76;30
3301108;Cantagalo;2020;2;Interior;0;0;0;0;0;0;8;0;3;4
3301157;Cardoso Moreira;2020;2;Interior;0;0;0;0;0;0;2;0;0;3
3301207;Carmo;2020;2;Interior;0;0;0;0;2;0;5;0;6;0
3301306;Casimiro de Abreu;2020;2;Interior;0;0;0;1;1;5;14;0;2;4
3301405;Conceição de Macabu;2020;2;Interior;0;0;0;0;1;2;10;0;5;3
3301504;Cordeiro;2020;2;Interior;0;0;0;0;4;0;7;0;2;3
3301603;Duas Barras;2020;2;Interior;0;0;0;0;0;0;2;0;1;2
3301702;Duque de Caxias;2020;2;Baixada Fluminense;23;0;1;11;35;1172;337;0;129;21
3301801;Engenheiro Paulo de Frontin;2020;2;Interior;0;0;0;0;0;0;6;0;0;1
3301850;Guapimirim;2020;2;Baixada Fluminense;4;0;0;0;0;16;30;0;3;6
3301876;Iguaba Grande;2020;2;Interior;0;0;0;0;2;18;21;0;3;2
3301900;Itaboraí;2020;2;Interior;2;0;0;1;12;154;96;0;31;12
3302007;Itaguaí;2020;2;Baixada Fluminense;5;1;0;1;5;65;67;0;15;3
3302056;Italva;2020;2;Interior;1;0;0;0;2;0;3;0;2;0
3302106;Itaocara;2020;2;Interior;0;0;0;0;0;2;10;0;2;3
3302205;Itaperuna;2020;2;Interior;4;0;0;0;1;6;41;0;7;14
3302254;Itatiaia;2020;2;Interior;2;0;0;0;2;6;10;0;8;2
3302270;Japeri;2020;2;Baixada Fluminense;2;0;0;1;3;30;28;0;3;8
3302304;Laje do Muriaé;2020;2;Interior;0;0;0;0;1;0;3;0;2;4
3302403;Macaé;2020;2;Interior;4;0;0;2;5;93;119;1;66;12
3302452;Macuco;2020;2;Interior;0;0;0;0;0;0;2;0;0;0
3302502;Magé;2020;2;Baixada Fluminense;5;0;0;0;11;112;119;0;29;11
3302601;Mangaratiba;2020;2;Interior;1;0;0;0;5;16;71;0;11;4
3302700;Maricá;2020;2;Grande Niterói;2;0;0;0;11;64;121;0;23;9
3302809;Mendes;2020;2;Interior;0;0;0;0;1;2;10;0;2;3
3302858;Mesquita;2020;2;Baixada Fluminense;4;0;0;4;3;235;48;0;25;12
3302908;Miguel Pereira;2020;2;Interior;0;0;0;0;0;0;19;0;1;1
3303005;Miracema;2020;2;Interior;1;0;0;0;0;0;18;0;0;2
3303104;Natividade;2020;2;Interior;0;0;0;0;1;0;8;0;1;3
3303203;Nilópolis;2020;2;Baixada Fluminense;2;0;0;1;5;254;71;0;40;5
3303302;Niterói;2020;2;Grande Niterói;4;0;1;5;13;375;679;0;155;34
3303401;Nova Friburgo;2020;2;Interior;0;0;0;0;5;2;69;0;35;31
3303500;Nova Iguaçu;2020;2;Baixada Fluminense;22;0;0;3;26;813;267;0;94;9
3303609;Paracambi;2020;2;Baixada Fluminense;3;0;0;0;0;6;13;0;4;5
3303708;Paraíba do Sul;2020;2;Interior;0;0;0;0;2;0;17;0;4;5
3303807;Paraty;2020;2;Interior;4;0;0;0;2;5;34;0;3;2
3303856;Paty do Alferes;2020;2;Interior;1;0;0;0;2;1;7;0;0;1
3303906;Petrópolis;2020;2;Interior;0;0;0;0;5;20;119;0;43;41
3303955;Pinheiral;2020;2;Interior;0;0;0;1;1;3;33;0;1;7
3304003;Piraí;2020;2;Interior;0;0;0;0;0;1;17;0;1;4
3304102;Porciúncula;2020;2;Interior;1;0;0;0;2;0;10;0;2;5
3304110;Porto Real;2020;2;Interior;2;0;0;0;0;1;11;0;4;1
3304128;Quatis;2020;2;Interior;0;0;0;0;0;0;4;0;1;0
3304144;Queimados;2020;2;Baixada Fluminense;4;0;0;2;10;70;55;0;22;2
3304151;Quissamã;2020;2;Interior;1;0;0;0;2;1;8;0;2;6
3304201;Resende;2020;2;Interior;5;0;0;1;2;27;61;0;16;17
3304300;Rio Bonito;2020;2;Interior;0;0;0;0;1;10;21;0;2;5
3304409;Rio Claro;2020;2;Interior;0;0;0;0;1;2;5;0;1;1
3304508;Rio das Flores;2020;2;Interior;0;0;0;0;1;0;5;0;0;2
3304524;Rio das Ostras;2020;2;Interior;4;0;0;1;4;65;163;0;55;18
3304557;Rio de Janeiro;2020;2;Capital;102;1;6;59;129;7916;8581;9;2052;164
3304607;Santa Maria Madalena;2020;2;Interior;0;0;0;0;0;0;5;0;0;0
3304706;Santo Antônio de Pádua;2020;2;Interior;1;0;0;0;1;2;14;0;3;6
3304755;São Francisco de Itabapoana;2020;2;Interior;0;0;0;0;0;7;29;0;1;5
3304805;São Fidélis;2020;2;Interior;0;0;0;0;1;2;17;0;2;5
3304904;São Gonçalo;2020;2;Grande Niterói;22;0;1;26;13;1027;436;0;110;28
3305000;São João da Barra;2020;2;Interior;2;0;0;0;0;4;82;0;6;8
3305109;São João de Meriti;2020;2;Baixada Fluminense;11;0;1;16;11;793;128;0;92;15
3305133;São José de Ubá;2020;2;Interior;0;0;0;0;0;0;1;0;0;0
3305158;São José do Vale do Rio Preto;2020;2;Interior;0;0;0;0;2;0;15;0;1;2
3305208;São Pedro da Aldeia;2020;2;Interior;2;0;0;5;4;20;44;0;17;7
3305307;São Sebastião do Alto;2020;2;Interior;0;0;0;0;0;0;4;0;0;0
3305406;Sapucaia;2020;2;Interior;0;0;0;0;0;1;8;0;1;2
3305505;Saquarema;2020;2;Interior;1;0;0;1;2;30;87;0;22;2
3305554;Seropédica;2020;2;Baixada Fluminense;3;0;0;0;1;49;34;0;7;2
3305604;Silva Jardim;2020;2;Interior;0;0;0;0;2;3;10;0;1;1
3305703;Sumidouro;2020;2;Interior;0;0;0;0;1;0;2;0;2;1
3305752;Tanguá;2020;2;Interior;0;0;0;0;0;16;11;0;2;1
3305802;Teresópolis;2020;2;Interior;1;0;0;0;3;7;94;0;20;18
3305901;Trajano de Moraes;2020;2;Interior;0;0;0;0;0;0;1;0;1;0
3306008;Três Rios;2020;2;Interior;0;0;0;0;2;6;34;0;7;26
3306107;Valença;2020;2;Interior;1;0;0;0;3;0;13;0;9;8
3306156;Varre-Sai;2020;2;Interior;0;0;0;0;1;0;3;0;0;0
3306206;Vassouras;2020;2;Interior;1;0;0;0;1;1;19;0;8;3
3306305;Volta Redonda;2020;2;Interior;7;0;0;1;4;29;119;0;57;25
3300100;Angra dos Reis;2020;3;Interior;4;0;0;4;5;17;21;0;8;29
3300159;Aperibé;2020;3;Interior;0;0;0;0;0;0;3;0;0;0
3300209;Araruama;2020;3;Interior;8;0;0;0;2;17;100;0;19;12
3300225;Areal;2020;3;Interior;0;0;0;0;1;0;1;0;0;0
3300233;Armação dos Búzios;2020;3;Interior;2;0;0;0;0;9;35;0;6;8
3300258;Arraial do Cabo;2020;3;Interior;1;0;0;0;0;3;22;0;5;9
3300308;Barra do Piraí;2020;3;Interior;3;0;0;0;5;4;31;0;9;9
3300407;Barra Mansa;2020;3;Interior;4;0;0;0;3;18;47;0;12;22
3300456;Belford Roxo;2020;3;Baixada Fluminense;16;0;1;1;14;328;106;0;39;15
3300506;Bom Jardim;2020;3;Interior;0;0;0;0;0;0;4;0;1;3
3300605;Bom Jesus do Itabapoana;2020;3;Interior;1;0;0;0;0;0;8;0;0;10
3300704;Cabo Frio;2020;3;Interior;14;0;0;0;6;80;176;0;33;38
3300803;Cachoeiras de Macacu;2020;3;Interior;1;0;0;0;2;4;9;0;1;3
3300902;Cambuci;2020;3;Interior;0;0;0;0;1;0;2;0;0;1
3300936;Carapebus;2020;3;Interior;0;0;0;0;0;2;3;0;0;2
3300951;Comendador Levy Gasparian;2020;3;Interior;0;0;0;0;0;0;1;0;0;1
3301009;Campos dos Goytacazes;2020;3;Interior;11;0;0;1;11;118;210;0;80;45
3301108;Cantagalo;2020;3;Interior;0;0;0;0;2;0;6;0;1;2
3301157;Cardoso Moreira;2020;3;Interior;0;0;0;0;0;0;1;0;1;2
3301207;Carmo;2020;3;Interior;0;0;0;0;1;0;3;0;1;2
3301306;Casimiro de Abreu;2020;3;Interior;4;0;0;0;2;5;9;0;2;7
3301405;Conceição de Macabu;2020;3;Interior;1;0;0;0;0;2;6;0;2;0
3301504;Cordeiro;2020;3;Interior;1;0;0;0;3;0;6;0;1;6
3301603;Duas Barras;2020;3;Interior;0;0;0;0;0;0;2;0;0;0
3301702;Duque de Caxias;2020;3;Baixada Fluminense;21;0;1;5;30;869;335;0;103;13
3301801;Engenheiro Paulo de Frontin;2020;3;Interior;0;0;0;0;0;0;1;0;0;0
3301850;Guapimirim;2020;3;Baixada Fluminense;4;0;0;0;2;34;21;0;12;5
3301876;Iguaba Grande;2020;3;Interior;3;0;0;0;1;13;26;0;2;1
3301900;Itaboraí;2020;3;Interior;8;0;0;0;11;156;75;0;19;11
3302007;Itaguaí;2020;3;Baixada Fluminense;3;0;0;1;4;39;50;0;19;2
3302056;Italva;2020;3;Interior;0;0;0;0;1;0;6;0;0;0
3302106;Itaocara;2020;3;Interior;0;0;0;0;0;0;3;0;1;2
3302205;Itaperuna;2020;3;Interior;10;0;0;2;2;2;21;0;10;19
3302254;Itatiaia;2020;3;Interior;0;0;0;0;1;2;10;0;4;5
3302270;Japeri;2020;3;Baixada Fluminense;4;0;0;0;1;30;20;0;2;2
3302304;Laje do Muriaé;2020;3;Interior;0;0;0;0;0;0;3;0;0;0
3302403;Macaé;2020;3;Interior;23;0;1;1;4;107;146;0;50;16
3302452;Macuco;2020;3;Interior;0;0;0;0;2;0;0;0;1;0
3302502;Magé;2020;3;Baixada Fluminense;8;0;0;1;12;71;65;0;30;7
3302601;Mangaratiba;2020;3;Interior;0;0;0;0;4;6;30;0;6;5
3302700;Maricá;2020;3;Grande Niterói;3;0;0;0;2;57;97;0;13;3
3302809;Mendes;2020;3;Interior;0;0;0;1;0;0;7;0;1;2
3302858;Mesquita;2020;3;Baixada Fluminense;0;0;0;5;4;204;57;0;17;11
3302908;Miguel Pereira;2020;3;Interior;0;0;0;0;0;2;13;0;2;4
3303005;Miracema;2020;3;Interior;2;0;0;0;0;0;2;0;3;3
3303104;Natividade;2020;3;Interior;1;0;0;0;1;0;1;0;2;1
3303203;Nilópolis;2020;3;Baixada Fluminense;0;0;0;0;5;180;93;0;46;4
3303302;Niterói;2020;3;Grande Niterói;2;0;0;3;8;321;376;2;146;26
3303401;Nova Friburgo;2020;3;Interior;1;0;0;0;2;8;26;0;16;23
3303500;Nova Iguaçu;2020;3;Baixada Fluminense;20;0;1;3;33;758;254;0;75;4
3303609;Paracambi;2020;3;Baixada Fluminense;1;0;0;0;1;3;7;0;4;2
3303708;Paraíba do Sul;2020;3;Interior;0;0;0;0;0;2;4;0;2;8
3303807;Paraty;2020;3;Interior;1;0;0;0;0;4;14;0;7;2
3303856;Paty do Alferes;2020;3;Interior;0;0;0;0;0;1;5;0;2;1
3303906;Petrópolis;2020;3;Interior;2;0;0;0;10;20;121;0;21;31
3303955;Pinheiral;2020;3;Interior;0;0;0;0;0;3;12;0;1;1
3304003;Piraí;2020;3;Interior;0;0;0;0;0;3;11;0;2;9
3304102;Porciúncula;2020;3;Interior;0;0;0;0;3;0;8;0;1;6
3304110;Porto Real;2020;3;Interior;2;0;0;0;0;0;5;0;0;5
3304128;Quatis;2020;3;Interior;0;0;0;0;0;2;2;0;2;0
3304144;Queimados;2020;3;Baixada Fluminense;2;0;0;1;5;48;24;0;19;2
3304151;Quissamã;2020;3;Interior;2;0;0;0;2;0;6;0;1;1
3304201;Resende;2020;3;Interior;6;0;0;0;3;15;53;0;26;22
3304300;Rio Bonito;2020;3;Interior;0;0;0;0;0;12;18;0;1;6
3304409;Rio Claro;2020;3;Interior;0;0;0;0;0;2;2;0;0;1
3304508;Rio das Flores;2020;3;Interior;0;0;0;0;1;0;1;0;0;0
3304524;Rio das Ostras;2020;3;Interior;4;0;0;1;1;31;124;0;44;22
3304557;Rio de Janeiro;2020;3;Capital;108;1;4;42;106;6537;6817;14;1815;129
3304607;Santa Maria Madalena;2020;3;Interior;0;0;0;0;0;0;2;0;1;0
3304706;Santo Antônio de Pádua;2020;3;Interior;1;0;0;0;1;1;10;0;4;9
3304755;São Francisco de Itabapoana;2020;3;Interior;3;0;0;0;0;3;2;0;1;2
3304805;São Fidélis;2020;3;Interior;0;0;0;0;0;1;9;0;3;10
3304904;São Gonçalo;2020;3;Grande Niterói;23;1;1;33;21;1049;393;0;109;29
3305000;São João da Barra;2020;3;Interior;0;0;0;0;1;6;57;0;4;5
3305109;São João de Meriti;2020;3;Baixada Fluminense;8;0;0;9;5;622;142;0;91;17
3305133;São José de Ubá;2020;3;Interior;0;0;0;0;0;0;0;0;0;1
3305158;São José do Vale do Rio Preto;2020;3;Interior;0;0;0;0;1;0;6;0;0;2
3305208;São Pedro da Aldeia;2020;3;Interior;7;0;0;0;1;20;33;0;10;9
3305307;São Sebastião do Alto;2020;3;Interior;0;0;0;0;0;0;0;0;1;0
3305406;Sapucaia;2020;3;Interior;0;0;0;0;0;0;7;0;1;2
3305505;Saquarema;2020;3;Interior;2;0;0;0;1;22;36;0;6;7
3305554;Seropédica;2020;3;Baixada Fluminense;1;0;0;0;3;24;43;0;7;3
3305604;Silva Jardim;2020;3;Interior;0;0;0;0;1;1;8;0;2;1
3305703;Sumidouro;2020;3;Interior;0;0;0;0;0;1;4;0;0;2
3305752;Tanguá;2020;3;Interior;2;0;0;0;0;5;5;0;2;3
3305802;Teresópolis;2020;3;Interior;3;0;0;0;4;5;69;0;31;27
3305901;Trajano de Moraes;2020;3;Interior;0;0;0;0;0;0;0;0;0;0
3306008;Três Rios;2020;3;Interior;6;0;0;0;2;5;28;0;2;16
3306107;Valença;2020;3;Interior;0;0;0;0;0;3;13;0;6;6
3306156;Varre-Sai;2020;3;Interior;0;0;0;0;0;0;2;0;0;0
3306206;Vassouras;2020;3;Interior;1;0;0;0;0;1;5;0;2;1
3306305;Volta Redonda;2020;3;Interior;5;0;0;1;6;43;131;0;54;19
3300100;Angra dos Reis;2020;4;Interior;2;0;0;4;1;10;19;0;7;24
3300159;Aperibé;2020;4;Interior;1;0;0;0;0;0;3;0;0;1
3300209;Araruama;2020;4;Interior;5;0;0;0;4;31;55;0;23;21
3300225;Areal;2020;4;Interior;0;0;0;0;0;0;1;0;1;2
3300233;Armação dos Búzios;2020;4;Interior;2;0;0;0;1;9;20;0;6;6
3300258;Arraial do Cabo;2020;4;Interior;3;0;0;0;0;0;12;0;2;5
3300308;Barra do Piraí;2020;4;Interior;2;0;0;0;2;6;12;0;4;20
3300407;Barra Mansa;2020;4;Interior;7;0;0;0;4;8;22;0;5;27
3300456;Belford Roxo;2020;4;Baixada Fluminense;15;2;0;11;11;217;97;0;28;11
3300506;Bom Jardim;2020;4;Interior;1;0;0;0;2;1;1;0;0;3
3300605;Bom Jesus do Itabapoana;2020;4;Interior;1;0;0;0;2;1;4;0;0;6
3300704;Cabo Frio;2020;4;Interior;3;0;0;0;5;52;101;0;51;34
3300803;Cachoeiras de Macacu;2020;4;Interior;1;0;0;0;1;2;13;0;3;4
3300902;Cambuci;2020;4;Interior;0;0;1;0;0;2;1;0;1;0
3300936;Carapebus;2020;4;Interior;0;0;0;0;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2020;4;Interior;0;0;0;0;0;1;2;0;0;1
3301009;Campos dos Goytacazes;2020;4;Interior;8;0;0;0;2;45;113;0;73;53
3301108;Cantagalo;2020;4;Interior;0;0;0;0;1;0;2;0;1;3
3301157;Cardoso Moreira;2020;4;Interior;0;0;0;0;0;1;1;0;0;0
3301207;Carmo;2020;4;Interior;0;0;0;0;0;0;0;0;5;0
3301306;Casimiro de Abreu;2020;4;Interior;2;0;0;0;1;3;7;0;5;6
3301405;Conceição de Macabu;2020;4;Interior;1;0;0;0;1;0;1;0;3;1
3301504;Cordeiro;2020;4;Interior;0;0;0;0;0;1;3;0;2;0
3301603;Duas Barras;2020;4;Interior;0;0;0;0;0;0;2;0;1;1
3301702;Duque de Caxias;2020;4;Baixada Fluminense;13;2;2;11;11;593;169;0;88;15
3301801;Engenheiro Paulo de Frontin;2020;4;Interior;0;0;0;0;0;1;4;0;0;2
3301850;Guapimirim;2020;4;Baixada Fluminense;2;0;0;1;2;15;12;0;4;4
3301876;Iguaba Grande;2020;4;Interior;0;0;0;0;1;3;5;0;1;1
3301900;Itaboraí;2020;4;Interior;4;0;0;0;4;68;48;0;2;18
3302007;Itaguaí;2020;4;Baixada Fluminense;0;0;0;3;5;29;41;0;7;9
3302056;Italva;2020;4;Interior;0;0;0;0;1;2;3;0;0;1
3302106;Itaocara;2020;4;Interior;0;0;0;0;1;0;7;0;1;2
3302205;Itaperuna;2020;4;Interior;6;0;0;0;0;7;14;0;13;11
3302254;Itatiaia;2020;4;Interior;3;0;0;0;0;4;8;0;3;1
3302270;Japeri;2020;4;Baixada Fluminense;4;0;0;8;2;17;11;0;4;4
3302304;Laje do Muriaé;2020;4;Interior;0;0;0;0;0;0;0;0;0;0
3302403;Macaé;2020;4;Interior;9;0;1;0;4;60;57;2;51;18
