fmun_cod;fmun;ano;mes;regiao;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;estupro;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos
3303302;Niterói;2020;9;Grande Niterói;2;0;0;0;11;93;29;7;129;30;2;6;1;0;0;0;0;0;39;51;16;4;19;8;373
3303401;Nova Friburgo;2020;9;Interior;2;0;0;1;13;5;0;0;5;1;0;4;1;0;0;0;0;0;1;2;1;0;1;0;23
3303500;Nova Iguaçu;2020;9;Baixada Fluminense;13;0;0;1;31;178;72;36;286;128;20;9;5;0;0;0;1;0;52;62;9;3;26;0;157
3303609;Paracambi;2020;9;Baixada Fluminense;3;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;2;5;1;0;1;0;7
3303708;Paraíba do Sul;2020;9;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;2
3303807;Paraty;2020;9;Interior;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;6
3303856;Paty do Alferes;2020;9;Interior;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;2;0;4
3303906;Petrópolis;2020;9;Interior;2;0;0;0;8;6;0;1;7;1;1;3;0;0;0;0;0;0;4;5;7;2;7;0;87
3303955;Pinheiral;2020;9;Interior;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3304003;Piraí;2020;9;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;10
3304102;Porciúncula;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;6
3304110;Porto Real;2020;9;Interior;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;3
3304128;Quatis;2020;9;Interior;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
3304144;Queimados;2020;9;Baixada Fluminense;0;0;0;1;6;28;17;0;45;5;1;2;2;0;0;0;0;0;3;3;3;0;9;0;19
3304151;Quissamã;2020;9;Interior;1;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3304201;Resende;2020;9;Interior;2;0;0;0;2;2;1;0;3;0;0;1;1;0;0;0;0;0;2;3;2;1;3;2;44
3304300;Rio Bonito;2020;9;Interior;0;0;0;0;1;5;1;0;6;2;0;0;0;0;0;0;0;0;2;4;0;0;0;0;8
3304409;Rio Claro;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6
3304508;Rio das Flores;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2
3304524;Rio das Ostras;2020;9;Interior;6;0;0;1;2;20;10;0;30;4;0;3;2;0;0;0;2;1;6;12;6;0;11;1;59
3304557;Rio de Janeiro;2020;9;Capital;69;1;1;19;143;1989;719;318;3026;765;146;148;23;0;3;1;25;21;603;513;478;327;546;96;3509
3304607;Santa Maria Madalena;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304706;Santo Antônio de Pádua;2020;9;Interior;1;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;3;0;0;1;0;12
3304755;São Francisco de Itabapoana;2020;9;Interior;1;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;2;0;0;1;0;8
3304805;São Fidélis;2020;9;Interior;0;0;0;0;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;11
3304904;São Gonçalo;2020;9;Grande Niterói;18;0;1;8;25;288;73;32;393;169;20;14;2;0;0;0;6;0;139;68;28;7;15;3;175
3305000;São João da Barra;2020;9;Interior;1;0;0;0;1;3;1;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;23
3305109;São João de Meriti;2020;9;Baixada Fluminense;6;0;1;2;14;188;96;71;355;97;29;11;2;0;1;0;2;0;61;29;9;1;6;0;71
3305133;São José de Ubá;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2020;9;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5
3305208;São Pedro da Aldeia;2020;9;Interior;3;0;0;0;3;10;0;0;10;5;1;1;1;0;0;0;0;0;2;2;0;1;3;0;18
3305307;São Sebastião do Alto;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
3305406;Sapucaia;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3
3305505;Saquarema;2020;9;Interior;0;0;0;0;3;6;1;0;7;0;0;1;1;0;0;0;0;0;2;5;2;0;4;1;27
3305554;Seropédica;2020;9;Baixada Fluminense;0;0;0;0;5;15;10;2;27;4;0;0;0;0;0;0;1;0;3;5;1;0;2;1;13
3305604;Silva Jardim;2020;9;Interior;1;0;0;0;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;6
3305703;Sumidouro;2020;9;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305752;Tanguá;2020;9;Interior;0;0;0;0;0;3;2;0;5;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;6
3305802;Teresópolis;2020;9;Interior;1;0;0;0;5;1;1;0;2;0;0;0;0;0;0;0;0;0;1;7;3;0;2;0;41
3305901;Trajano de Moraes;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3306008;Três Rios;2020;9;Interior;2;0;0;0;3;1;1;0;2;1;0;0;0;0;0;0;0;0;1;1;2;1;3;0;17
3306107;Valença;2020;9;Interior;0;0;0;0;4;0;1;0;1;1;0;0;1;0;0;0;0;0;0;2;0;0;2;1;12
3306156;Varre-Sai;2020;9;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3306206;Vassouras;2020;9;Interior;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1
3306305;Volta Redonda;2020;9;Interior;7;0;0;0;4;8;6;0;14;6;0;2;1;0;0;0;0;0;2;19;4;0;5;0;66
3300100;Angra dos Reis;2020;10;Interior;7;0;0;5;8;14;2;0;16;3;8;0;0;0;0;1;0;0;5;8;3;1;4;0;33
3300159;Aperibé;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3
3300209;Araruama;2020;10;Interior;3;0;0;1;3;7;3;1;11;4;0;2;2;0;0;0;0;0;3;11;2;0;2;0;55
3300225;Areal;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3300233;Armação dos Búzios;2020;10;Interior;0;0;0;0;2;1;2;0;3;0;0;1;1;0;0;0;0;0;1;1;0;0;4;0;12
3300258;Arraial do Cabo;2020;10;Interior;0;0;0;0;2;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;4;0;1;0;10
3300308;Barra do Piraí;2020;10;Interior;2;0;0;1;2;2;1;0;3;0;0;1;0;0;0;0;0;0;1;1;1;0;5;0;9
3300407;Barra Mansa;2020;10;Interior;4;0;0;1;3;3;1;0;4;3;1;1;0;0;0;0;0;0;1;12;4;1;6;1;25
3300456;Belford Roxo;2020;10;Baixada Fluminense;9;0;0;3;7;109;31;20;160;147;8;6;0;0;0;0;0;0;25;22;5;2;6;0;30
3300506;Bom Jardim;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;5
3300605;Bom Jesus do Itabapoana;2020;10;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;1;6
3300704;Cabo Frio;2020;10;Interior;1;0;0;0;12;15;10;0;25;4;0;0;0;0;0;0;0;0;4;10;4;1;6;4;60
3300803;Cachoeiras de Macacu;2020;10;Interior;1;0;0;0;2;1;0;0;1;4;0;1;0;0;0;0;0;0;2;1;1;1;2;0;11
3300902;Cambuci;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300936;Carapebus;2020;10;Interior;0;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3300951;Comendador Levy Gasparian;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2020;10;Interior;11;0;0;0;4;35;19;0;54;6;2;7;3;0;0;0;0;0;3;13;24;12;7;0;99
3301108;Cantagalo;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301157;Cardoso Moreira;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3
3301207;Carmo;2020;10;Interior;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2
3301306;Casimiro de Abreu;2020;10;Interior;1;0;0;0;0;2;1;0;3;3;0;0;0;0;0;0;0;0;2;1;0;0;1;0;10
3301405;Conceição de Macabu;2020;10;Interior;1;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3301504;Cordeiro;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;4
3301603;Duas Barras;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3301702;Duque de Caxias;2020;10;Baixada Fluminense;13;0;0;12;30;357;96;75;528;220;87;23;2;0;0;0;4;0;83;69;31;7;27;3;155
3301801;Engenheiro Paulo de Frontin;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
3301850;Guapimirim;2020;10;Baixada Fluminense;5;0;0;1;2;5;2;0;7;8;0;3;1;0;0;0;0;0;0;3;0;0;2;0;7
3301876;Iguaba Grande;2020;10;Interior;0;0;0;0;1;1;1;0;2;1;0;1;0;0;0;0;0;0;2;3;0;0;3;0;14
3301900;Itaboraí;2020;10;Interior;4;0;0;6;6;25;22;6;53;35;0;6;1;0;0;0;0;0;12;6;6;0;3;0;34
3302007;Itaguaí;2020;10;Baixada Fluminense;0;0;0;15;5;15;3;1;19;9;1;0;1;0;0;0;0;0;5;3;4;0;7;1;47
3302056;Italva;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0
3302106;Itaocara;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
3302205;Itaperuna;2020;10;Interior;2;0;0;0;4;1;0;0;1;1;0;0;0;0;0;0;0;0;0;5;1;1;7;1;17
3302254;Itatiaia;2020;10;Interior;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;0;2;0;3;0;12
3302270;Japeri;2020;10;Baixada Fluminense;5;0;0;3;3;6;2;0;8;6;2;1;0;0;0;0;0;0;3;3;1;0;0;0;3
3302304;Laje do Muriaé;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302403;Macaé;2020;10;Interior;12;0;1;3;8;28;7;0;35;6;0;0;0;0;0;0;0;1;5;19;0;1;3;2;50
3302452;Macuco;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3302502;Magé;2020;10;Baixada Fluminense;5;0;0;3;8;23;12;1;36;19;0;6;0;0;0;0;0;0;5;15;5;3;12;0;34
3302601;Mangaratiba;2020;10;Interior;1;0;0;0;9;2;2;0;4;1;0;0;0;0;0;0;0;0;2;2;0;1;2;0;14
3302700;Maricá;2020;10;Grande Niterói;3;0;0;0;5;32;6;0;38;6;1;0;0;0;0;0;0;0;4;5;7;1;4;0;58
3302809;Mendes;2020;10;Interior;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4
3302858;Mesquita;2020;10;Baixada Fluminense;5;0;0;2;4;91;24;17;132;17;2;7;0;0;0;0;0;0;7;10;4;1;12;2;22
3302908;Miguel Pereira;2020;10;Interior;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12
3303005;Miracema;2020;10;Interior;1;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;9
3303104;Natividade;2020;10;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5
3303203;Nilópolis;2020;10;Baixada Fluminense;2;0;0;0;1;53;35;2;90;48;1;9;2;0;0;0;1;0;9;12;6;5;10;0;57
3303302;Niterói;2020;10;Grande Niterói;6;0;1;6;13;95;25;11;131;43;6;10;7;0;0;0;1;2;47;52;30;5;23;20;345
3303401;Nova Friburgo;2020;10;Interior;0;0;0;0;4;2;0;0;2;0;0;2;0;0;0;0;0;0;1;3;2;1;1;1;14
3303500;Nova Iguaçu;2020;10;Baixada Fluminense;20;0;0;15;31;214;80;41;335;127;9;16;3;0;0;0;3;0;65;39;16;2;32;3;114
3303609;Paracambi;2020;10;Baixada Fluminense;1;0;0;0;1;3;1;0;4;1;0;0;0;0;0;0;0;0;0;0;1;0;1;2;4
3303708;Paraíba do Sul;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10
3303807;Paraty;2020;10;Interior;0;0;0;0;3;2;0;0;2;0;0;1;0;0;0;0;0;0;0;2;0;0;1;0;9
3303856;Paty do Alferes;2020;10;Interior;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;2;0;5
3303906;Petrópolis;2020;10;Interior;1;0;0;0;6;6;0;0;6;1;0;4;0;0;0;0;0;0;4;7;4;3;12;0;88
3303955;Pinheiral;2020;10;Interior;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;6
3304003;Piraí;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;6
3304102;Porciúncula;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3
3304110;Porto Real;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3304128;Quatis;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3304144;Queimados;2020;10;Baixada Fluminense;4;0;0;7;5;24;11;8;43;17;2;4;1;0;0;0;1;0;10;1;0;2;6;0;21
3304151;Quissamã;2020;10;Interior;1;0;0;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;1;0;6
3304201;Resende;2020;10;Interior;8;0;0;0;2;5;1;0;6;1;0;2;0;0;0;0;1;0;3;0;1;2;3;1;53
3304300;Rio Bonito;2020;10;Interior;1;0;0;0;0;1;1;0;2;1;0;1;0;0;0;0;0;0;2;4;0;0;1;1;10
3304409;Rio Claro;2020;10;Interior;1;0;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0
3304508;Rio das Flores;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
3304524;Rio das Ostras;2020;10;Interior;4;0;0;1;1;37;9;0;46;11;0;3;1;0;0;0;0;1;1;9;10;1;8;4;75
3304557;Rio de Janeiro;2020;10;Capital;74;2;2;38;161;2075;711;431;3217;841;143;131;19;0;0;4;35;10;655;515;566;364;707;99;3531
3304607;Santa Maria Madalena;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
3304706;Santo Antônio de Pádua;2020;10;Interior;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;9
3304755;São Francisco de Itabapoana;2020;10;Interior;1;0;0;0;2;2;0;0;2;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;10
3304805;São Fidélis;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;6
3304904;São Gonçalo;2020;10;Grande Niterói;26;0;0;13;15;363;52;44;459;193;45;12;2;0;0;0;2;0;169;107;31;4;18;2;204
3305000;São João da Barra;2020;10;Interior;0;0;0;0;0;1;0;1;2;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;16
3305109;São João de Meriti;2020;10;Baixada Fluminense;7;0;0;1;19;263;90;106;459;81;36;10;1;0;0;0;3;1;63;25;16;6;9;0;102
3305133;São José de Ubá;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3305158;São José do Vale do Rio Preto;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;1
3305208;São Pedro da Aldeia;2020;10;Interior;3;0;0;1;1;13;1;0;14;3;0;2;0;0;0;0;1;0;3;1;1;1;2;0;31
3305307;São Sebastião do Alto;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3305406;Sapucaia;2020;10;Interior;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5
3305505;Saquarema;2020;10;Interior;4;0;0;0;9;10;1;0;11;5;0;0;0;0;0;0;0;0;3;6;1;0;2;0;41
3305554;Seropédica;2020;10;Baixada Fluminense;1;0;0;0;8;5;7;0;12;4;1;1;0;0;0;0;0;0;10;3;1;0;2;1;5
3305604;Silva Jardim;2020;10;Interior;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;4
3305703;Sumidouro;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3305752;Tanguá;2020;10;Interior;0;0;0;0;0;2;0;3;5;2;0;0;0;0;0;0;0;0;1;1;0;0;1;0;8
3305802;Teresópolis;2020;10;Interior;3;0;0;0;5;2;0;0;2;0;0;1;0;0;0;0;0;0;2;4;5;0;3;0;39
3305901;Trajano de Moraes;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
3306008;Três Rios;2020;10;Interior;1;0;0;0;3;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;26
3306107;Valença;2020;10;Interior;2;0;0;0;1;0;2;0;2;1;0;0;0;0;0;0;0;0;3;3;0;0;1;0;13
3306156;Varre-Sai;2020;10;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3306206;Vassouras;2020;10;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;4
3306305;Volta Redonda;2020;10;Interior;3;0;0;6;4;11;2;0;13;3;0;11;1;0;0;0;0;0;5;24;2;1;4;1;76
3300100;Angra dos Reis;2020;11;Interior;4;0;0;4;3;5;2;0;7;4;1;1;0;0;0;0;0;0;2;10;2;0;2;1;33
3300159;Aperibé;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1
3300209;Araruama;2020;11;Interior;3;0;0;0;7;11;0;2;13;4;0;3;3;0;0;0;0;0;3;6;5;2;6;1;55
3300225;Areal;2020;11;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
3300233;Armação dos Búzios;2020;11;Interior;3;0;0;0;3;7;2;0;9;0;0;1;1;0;0;0;0;0;2;3;2;0;3;1;21
3300258;Arraial do Cabo;2020;11;Interior;2;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;2;0;2;0;2;0;11
3300308;Barra do Piraí;2020;11;Interior;2;0;0;0;4;1;0;1;2;1;0;0;0;0;0;0;0;0;0;1;4;0;1;0;10
3300407;Barra Mansa;2020;11;Interior;3;0;0;0;5;2;2;0;4;1;0;1;0;0;0;0;0;0;2;6;4;1;6;0;28
3300456;Belford Roxo;2020;11;Baixada Fluminense;15;0;1;6;13;117;30;26;173;131;9;6;1;0;0;1;7;0;42;25;5;0;8;0;41
3300506;Bom Jardim;2020;11;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;3
3300605;Bom Jesus do Itabapoana;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;7
3300704;Cabo Frio;2020;11;Interior;8;0;0;1;9;8;12;0;20;9;0;1;4;0;0;1;0;0;1;7;5;1;7;2;62
3300803;Cachoeiras de Macacu;2020;11;Interior;2;0;0;0;0;2;1;0;3;2;0;0;1;0;0;0;0;0;1;0;0;0;1;0;9
3300902;Cambuci;2020;11;Interior;0;0;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6
3300936;Carapebus;2020;11;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2020;11;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3301009;Campos dos Goytacazes;2020;11;Interior;9;0;0;0;11;44;23;1;68;8;1;2;2;0;0;0;0;0;12;15;20;10;9;3;118
3301108;Cantagalo;2020;11;Interior;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2
3301157;Cardoso Moreira;2020;11;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3301207;Carmo;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
3301306;Casimiro de Abreu;2020;11;Interior;1;0;0;0;3;3;4;0;7;2;0;0;0;0;0;0;0;0;0;1;1;0;1;1;6
3301405;Conceição de Macabu;2020;11;Interior;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301504;Cordeiro;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0
3301603;Duas Barras;2020;11;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301702;Duque de Caxias;2020;11;Baixada Fluminense;21;0;1;7;32;353;69;61;483;223;66;19;4;0;0;0;11;1;88;85;43;9;28;0;178
3301801;Engenheiro Paulo de Frontin;2020;11;Interior;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3301850;Guapimirim;2020;11;Baixada Fluminense;2;0;0;0;2;2;0;0;2;4;0;0;0;0;0;0;0;0;1;2;1;0;3;0;6
3301876;Iguaba Grande;2020;11;Interior;1;0;0;0;2;2;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;14
3301900;Itaboraí;2020;11;Interior;4;0;0;0;3;31;24;4;59;26;1;2;3;0;0;0;0;0;2;12;5;1;7;1;33
3302007;Itaguaí;2020;11;Baixada Fluminense;0;0;0;2;8;10;5;1;16;11;2;2;1;0;0;0;0;0;2;7;4;0;6;0;32
3302056;Italva;2020;11;Interior;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3
3302106;Itaocara;2020;11;Interior;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2
3302205;Itaperuna;2020;11;Interior;2;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;0;0;0;2;0;0;5;0;14
3302254;Itatiaia;2020;11;Interior;0;0;0;0;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;13
3302270;Japeri;2020;11;Baixada Fluminense;5;0;0;4;1;5;3;0;8;3;0;2;0;0;0;0;0;0;4;3;0;1;1;0;7
3302304;Laje do Muriaé;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
3302403;Macaé;2020;11;Interior;14;0;0;2;9;17;6;0;23;6;0;3;0;0;0;0;0;0;6;13;8;2;4;1;34
3302452;Macuco;2020;11;Interior;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
3302502;Magé;2020;11;Baixada Fluminense;8;0;0;1;3;35;17;0;52;4;0;3;1;0;0;0;1;3;8;10;10;0;10;1;43
3302601;Mangaratiba;2020;11;Interior;0;0;0;0;1;1;2;0;3;1;0;0;0;0;0;0;0;0;0;2;1;1;4;1;12
3302700;Maricá;2020;11;Grande Niterói;8;0;0;1;6;19;14;0;33;16;0;3;2;0;0;0;0;0;5;9;13;3;5;2;45
3302809;Mendes;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3
3302858;Mesquita;2020;11;Baixada Fluminense;3;0;0;1;2;56;31;4;91;27;2;1;0;0;0;0;0;0;13;12;3;4;7;1;24
3302908;Miguel Pereira;2020;11;Interior;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;0;10
3303005;Miracema;2020;11;Interior;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;9
3303104;Natividade;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3
3303203;Nilópolis;2020;11;Baixada Fluminense;1;0;0;0;3;48;26;3;77;46;2;5;0;0;0;0;2;0;11;10;15;1;6;0;45
3303302;Niterói;2020;11;Grande Niterói;7;0;0;1;12;97;19;13;129;38;8;20;6;0;0;0;0;0;30;44;28;2;30;13;263
3303401;Nova Friburgo;2020;11;Interior;3;0;0;0;2;5;1;0;6;0;0;2;1;0;0;0;0;0;2;1;1;3;2;0;27
3303500;Nova Iguaçu;2020;11;Baixada Fluminense;9;0;0;1;28;218;81;22;321;143;14;11;4;0;0;0;2;0;46;38;22;0;32;2;154
3303609;Paracambi;2020;11;Baixada Fluminense;0;0;0;0;1;3;1;0;4;0;0;0;0;0;0;0;0;0;0;3;1;0;0;1;4
3303708;Paraíba do Sul;2020;11;Interior;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5
3303807;Paraty;2020;11;Interior;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7
3303856;Paty do Alferes;2020;11;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5
